,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,log_saleprice,saleprice
729,1985,902205020,50,RM,50.0,5925,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,2,TA,1,LwQ,122,Rec,448,0,570,GasA,4,N,SBrkr,761,380,0,1141,0,0,1,0,3,1,3,6,8,0,,Detchd,1930.0,Unf,1,252,Fa,Fa,3,0,0,96,0,0,0,,,,0,5,2007,ConLw,16.41534904854303,87400.0
730,519,528458040,20,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,4,TA,2,GLQ,936,Unf,0,364,1300,GasA,5,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,4,6,8,0,,Attchd,2009.0,RFn,2,552,TA,TA,3,135,112,0,0,0,0,,,,0,9,2009,New,17.867590846120923,239156.0
731,1093,528280130,60,RL,93.0,10261,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,318.0,TA,TA,PConc,4,TA,1,Unf,0,Unf,0,936,936,GasA,5,Y,SBrkr,962,830,0,1792,1,0,2,1,3,1,3,8,8,1,TA,Attchd,2000.0,Fin,2,451,TA,TA,3,0,0,0,0,0,0,,,,0,5,2008,WD ,17.50727231525198,186301.0
732,864,907252060,60,RL,,12334,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,198.0,Gd,TA,PConc,4,TA,3,Unf,0,Unf,0,1068,1068,GasA,5,Y,SBrkr,1068,1116,0,2184,0,0,2,1,4,1,4,8,8,1,Gd,BuiltIn,2003.0,RFn,2,570,TA,TA,3,192,132,0,0,0,0,,,,0,6,2009,WD ,17.889620951925853,242836.0
733,2889,914476050,90,RL,78.0,10530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,4,TA,4,GLQ,975,Unf,0,0,975,GasA,3,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,3,4,8,0,,Attchd,1977.0,Unf,2,504,TA,TA,3,0,0,0,0,0,0,,,,0,5,2006,WD ,17.245313788509115,155366.0
734,2308,526302120,20,RL,,11765,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,TA,TA,CBlock,3,TA,2,Rec,1127,Unf,0,490,1617,GasA,2,Y,SBrkr,1797,0,0,1797,0,0,1,1,3,1,3,7,8,1,TA,Attchd,1957.0,Unf,3,963,TA,TA,3,0,0,0,0,0,0,,,,0,6,2006,WD ,17.480852714873503,182920.0
735,986,923400025,50,RL,85.0,14115,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1993,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Wood,4,TA,1,GLQ,732,Unf,0,64,796,GasA,5,Y,SBrkr,796,566,0,1362,1,0,1,1,1,1,3,5,8,0,,Attchd,1993.0,Unf,2,480,TA,TA,3,40,30,0,320,0,0,,MnPrv,Shed,700,10,2009,WD ,17.243255156791037,155145.0
736,1302,902202090,50,RM,75.0,9000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,TA,1,Rec,445,Unf,0,459,904,GasA,5,Y,FuseA,904,595,0,1499,0,0,1,0,3,1,3,5,8,1,Po,Detchd,1959.0,Unf,3,869,TA,Gd,3,0,20,0,0,0,0,,,,0,6,2008,WD ,16.971212818425936,128483.0
737,585,534128100,60,RL,,12936,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,3,Gd,1,BLQ,593,Unf,0,130,723,GasA,3,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,3,6,8,1,TA,Attchd,1972.0,Unf,2,497,TA,TA,3,294,116,0,0,0,0,,,,0,12,2009,WD ,17.243756092368102,155199.0
738,2708,905101450,20,RL,70.0,8414,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,3,TA,1,GLQ,663,Unf,0,396,1059,GasA,3,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,3,6,8,0,,Attchd,1963.0,RFn,1,264,TA,TA,3,192,0,0,0,0,0,,MnPrv,,0,2,2006,WD ,17.249098579797593,155774.0
739,147,535175180,20,RL,87.0,10725,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,3,TA,1,Rec,936,Unf,0,270,1206,GasA,2,Y,SBrkr,1206,0,0,1206,0,0,1,0,3,1,3,6,8,0,,Attchd,1959.0,RFn,1,312,TA,TA,3,0,21,0,0,0,0,,,,0,5,2010,WD ,17.015503206330898,132488.0
740,1441,907192130,20,RL,88.0,12803,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,4,TA,2,GLQ,922,Unf,0,572,1494,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,4,6,8,1,TA,Attchd,2002.0,RFn,2,530,TA,TA,3,192,36,0,0,0,0,,,,0,9,2008,WD ,17.770569840379604,223601.0
741,383,527359180,60,RL,,10304,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,3,TA,1,ALQ,381,Unf,0,399,780,GasA,5,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,4,9,8,1,TA,Attchd,1976.0,Unf,2,484,TA,TA,3,448,96,0,0,0,0,,,,0,10,2009,WD ,17.408525613614756,173976.0
742,285,908275300,20,RL,68.0,8562,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,3,TA,3,Rec,383,Unf,0,833,1216,GasA,5,Y,FuseA,1526,0,0,1526,0,0,1,0,4,1,3,7,6,1,Gd,Basment,1957.0,Unf,1,364,TA,TA,3,116,78,0,0,0,0,,,,0,5,2010,WD ,17.05219778297825,135901.0
743,181,902206240,50,RM,,8239,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,3,TA,1,Rec,176,Unf,0,832,1008,GasA,3,Y,SBrkr,1060,185,0,1245,0,0,1,0,3,1,3,6,8,0,,Detchd,1962.0,Unf,1,315,TA,TA,3,0,0,334,0,0,0,,,,0,3,2010,WD ,16.749195648533835,110157.0
744,358,527163070,60,RL,,9765,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,4,Gd,1,ALQ,310,Unf,0,370,680,GasA,4,Y,SBrkr,680,790,0,1470,0,0,2,1,3,1,3,6,8,1,TA,BuiltIn,1993.0,Fin,2,420,TA,TA,3,232,63,0,0,0,0,,,Shed,480,4,2009,WD ,17.519801235737805,187925.0
745,780,905225090,80,RL,,15584,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,366.0,TA,TA,CBlock,3,TA,2,Unf,0,Unf,0,825,825,GasA,5,Y,SBrkr,2071,0,0,2071,0,1,1,1,4,1,3,9,8,1,TA,Attchd,1956.0,Unf,1,336,TA,TA,3,131,28,0,0,0,0,,,,0,10,2009,WD ,17.331719465282525,164956.0
746,258,907180050,60,RL,,9337,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,TA,1,ALQ,353,Unf,0,525,878,GasA,5,Y,SBrkr,892,800,0,1692,0,0,2,1,3,1,3,8,8,1,TA,Attchd,1997.0,RFn,2,513,TA,TA,3,0,39,0,0,0,0,,,,0,4,2010,WD ,17.581355042615893,196117.0
747,1865,534127080,60,RL,80.0,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525.0,TA,TA,CBlock,3,TA,1,Rec,915,Unf,0,93,1008,GasA,3,Y,SBrkr,1403,1008,0,2411,1,0,2,1,4,1,3,8,8,1,Po,Attchd,1970.0,RFn,2,570,TA,TA,3,0,192,0,0,0,0,,,,0,6,2007,WD ,17.68840607835184,211223.0
748,692,902101010,50,RM,,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,TA,1,Rec,468,Unf,0,350,818,GasA,3,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,3,5,8,0,,Detchd,1926.0,Unf,1,210,TA,TA,1,0,0,116,0,0,0,,,,0,12,2009,WD ,16.89259485979815,121668.0
749,2902,921205030,20,RL,88.0,11443,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.0,Gd,TA,PConc,5,TA,4,GLQ,1460,Unf,0,408,1868,GasA,5,Y,SBrkr,2028,0,0,2028,1,0,2,0,2,1,4,7,8,2,Gd,Attchd,2005.0,RFn,3,880,TA,TA,3,326,66,0,0,0,0,,,,0,3,2006,New,18.444775968595085,356805.0
750,508,528431020,20,RL,86.0,11194,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,4,TA,2,Unf,0,Unf,0,1696,1696,GasA,5,Y,SBrkr,1696,0,0,1696,0,0,2,0,3,1,4,7,8,0,,Attchd,2008.0,RFn,3,972,TA,TA,3,120,56,0,0,0,0,,,,0,9,2009,WD ,17.866736724032197,239014.0
751,2638,902101050,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,TA,CBlock,3,TA,1,Rec,276,Unf,0,936,1212,GasA,4,Y,FuseA,1226,442,0,1668,1,0,1,0,3,1,3,6,8,0,,Detchd,1948.0,Unf,1,240,TA,TA,3,0,0,140,0,0,0,,,,0,5,2006,WD ,16.972466153707437,128594.0
752,36,527454200,160,RL,24.0,2280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,4,TA,1,ALQ,311,Unf,0,544,855,GasA,2,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,3,26,0,0,0,0,0,,,,0,7,2010,WD ,17.16904836787325,147366.0
753,611,534403370,80,RL,,12095,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,3,TA,4,Rec,564,Unf,0,563,1127,GasA,3,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,3,7,8,1,Fa,Attchd,1964.0,RFn,2,645,TA,TA,3,180,0,0,0,0,0,,MnPrv,,0,8,2009,WD ,17.406022191518687,173674.0
754,2281,923204050,20,RL,94.0,25286,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,3,TA,4,ALQ,633,Unf,0,431,1064,GasA,4,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,3,5,8,0,,Attchd,1963.0,Unf,2,648,TA,TA,3,0,0,0,0,0,0,,,,0,1,2007,WD ,17.14196106396409,144625.0
755,1678,527450220,160,RM,21.0,2058,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,265.0,TA,TA,CBlock,3,TA,1,Unf,0,Unf,0,672,672,GasA,5,Y,SBrkr,672,546,0,1218,0,0,1,1,4,1,5,7,8,0,,Detchd,1973.0,Unf,1,264,TA,TA,3,0,28,0,0,0,0,,,,0,12,2007,WD ,16.74396226006245,109758.0
756,1696,528110040,20,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,456.0,Ex,TA,PConc,5,TA,4,GLQ,1812,Unf,0,740,2552,GasA,5,Y,SBrkr,2552,0,0,2552,1,0,2,0,3,1,5,8,8,2,Ex,Attchd,2007.0,Fin,3,932,TA,TA,3,130,28,0,0,0,0,,,,0,10,2007,New,18.877042670386924,481455.0
757,1557,911102180,50,C (all),52.0,5150,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,7,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,1,TA,1,Unf,0,Unf,0,356,356,GasA,3,N,FuseA,671,378,0,1049,0,0,1,0,2,1,3,5,8,0,,Detchd,1910.0,Unf,1,195,Po,Fa,1,0,0,0,0,0,0,,,,0,5,2008,WD ,16.178871935519894,74187.0
758,2180,908152290,60,RL,60.0,7023,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,Gd,1,GLQ,611,Unf,0,123,734,GasA,4,Y,SBrkr,734,674,0,1408,1,0,2,1,3,1,3,6,8,0,,BuiltIn,2005.0,Fin,2,489,TA,TA,3,0,85,0,0,0,0,,,,0,5,2007,WD ,17.180305551606665,148521.0
759,1726,528186190,120,RL,48.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,4,TA,1,GLQ,24,Unf,0,1300,1324,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,2,1,4,6,8,1,Gd,Attchd,2006.0,Fin,2,550,TA,TA,3,0,38,0,0,0,0,,,,0,9,2007,New,17.740225771215044,218948.0
760,951,914475010,85,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,3,TA,3,ALQ,767,Unf,0,135,902,GasA,5,Y,SBrkr,926,0,0,926,1,0,1,0,2,1,3,5,8,1,TA,Attchd,1977.0,Unf,1,351,TA,TA,3,319,0,0,0,0,0,,MnPrv,,0,4,2009,WD ,17.065714094771273,137180.0
761,267,907280040,60,RL,75.0,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,1040,1040,GasA,5,Y,SBrkr,1044,1054,0,2098,0,0,2,1,4,1,4,9,8,1,TA,Attchd,1997.0,Fin,2,621,TA,TA,3,331,38,0,0,0,0,,,,0,4,2010,WD ,17.675663159584914,209365.0
762,2706,905100030,20,RL,75.0,11235,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,3,TA,1,Rec,547,Unf,0,504,1051,GasA,4,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,3,6,8,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,3,0,82,0,0,0,0,,,,0,10,2006,WD ,17.05222367145192,135904.0
763,2221,909425140,20,RL,110.0,14442,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,3,TA,1,GLQ,1186,Unf,0,291,1477,GasA,5,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,4,7,8,2,TA,Attchd,1957.0,Fin,2,416,TA,TA,3,0,87,0,0,200,0,,,,0,6,2007,WD ,17.994406725874054,261130.0
764,1357,903426160,60,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,3,TA,2,Rec,196,Unf,0,1046,1242,GasA,4,Y,SBrkr,1242,742,0,1984,0,0,2,0,5,1,3,8,8,0,,Detchd,,,1,360,,,3,64,0,180,0,0,0,,MnPrv,Shed,1000,9,2008,WD ,17.4337773739246,177048.0
765,2901,916477010,20,RL,95.0,13618,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,198.0,Gd,TA,PConc,5,Gd,3,GLQ,1350,Unf,0,378,1728,GasA,5,Y,SBrkr,1960,0,0,1960,1,0,2,0,3,1,4,8,8,2,Gd,Attchd,2005.0,Fin,3,714,TA,TA,3,172,38,0,0,0,0,,,,0,11,2006,New,18.40508838237075,347123.0
766,347,527107130,80,RL,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,4,TA,1,GLQ,284,Unf,0,100,384,GasA,4,Y,SBrkr,958,670,0,1628,0,0,2,1,3,1,3,7,8,1,TA,BuiltIn,1996.0,Fin,2,390,TA,TA,3,48,72,0,0,0,0,,,Shed,490,6,2009,WD ,17.55104061860538,192039.0
767,2164,907414070,20,RL,65.0,8769,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,3,GLQ,709,Unf,0,460,1169,GasA,5,Y,SBrkr,1190,0,0,1190,1,0,2,0,2,1,4,5,8,0,,Attchd,2005.0,RFn,2,578,TA,TA,3,100,41,0,0,0,0,,,,0,10,2007,WD ,17.560887181483018,193354.0
768,1586,916477020,60,RL,85.0,12244,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,4,TA,4,GLQ,871,Unf,0,611,1482,GasA,5,Y,SBrkr,1482,780,0,2262,1,0,2,1,4,1,4,10,8,2,Gd,Attchd,2003.0,Fin,3,749,TA,TA,3,168,0,0,0,0,0,,,,0,8,2008,WD ,18.20112284231545,301359.0
769,360,527164020,20,RL,58.0,7250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,TA,TA,PConc,4,TA,1,Unf,0,Unf,0,1181,1181,GasA,5,Y,SBrkr,1190,0,0,1190,0,0,2,0,3,1,4,6,8,1,TA,Attchd,1993.0,Unf,2,430,TA,TA,3,0,21,0,0,0,0,,,,0,11,2009,WD ,17.240680150291418,154868.0
770,1769,528354060,60,RL,92.0,9920,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,4,TA,3,GLQ,862,Unf,0,255,1117,GasA,5,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,3,8,8,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,3,180,130,0,0,0,0,,,,0,6,2007,WD ,17.864364692447133,238622.0
771,2617,535425050,20,RL,86.0,11650,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,TA,TA,Slab,0,,0,,0,,0,0,0,GasA,4,Y,FuseA,1472,0,0,1472,0,0,2,0,2,1,4,5,8,1,Gd,Attchd,1959.0,Unf,2,484,TA,TA,3,0,68,0,0,227,0,,,,0,6,2006,WD ,17.19798512147693,150352.0
772,1879,534252060,90,RL,,10624,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,3,TA,1,GLQ,40,Rec,264,1424,1728,GasA,3,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,3,10,8,0,,Detchd,2002.0,Unf,1,352,TA,TA,3,155,0,0,0,0,0,,,,0,11,2007,WD ,17.09440517326971,139936.0
773,991,526353050,20,RL,,12925,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,3,TA,2,BLQ,865,Unf,0,340,1205,GasA,5,Y,SBrkr,2117,0,0,2117,0,0,2,1,4,1,3,7,8,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,3,0,42,0,0,0,0,,,,0,5,2008,WD ,17.918330273958993,247716.0
774,1535,909277070,50,RL,,9260,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,TA,1,Unf,0,Unf,0,884,884,GasA,3,Y,FuseF,932,442,0,1374,0,0,1,0,3,1,3,6,8,0,,Detchd,1938.0,Unf,1,225,TA,TA,3,64,0,0,0,100,0,,,,0,3,2008,WD ,16.858583196704696,118834.0
775,1191,534175140,90,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,Duplex,1Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,TA,1,Unf,0,Unf,0,1625,1625,GasA,5,Y,SBrkr,1625,0,0,1625,0,0,2,0,4,2,3,8,8,0,,Detchd,1965.0,Unf,2,484,TA,TA,3,0,0,0,0,0,0,,,,0,8,2008,ConLD,17.222617258379607,152941.0
776,1579,916386180,60,RL,81.0,12018,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,4,TA,3,Unf,0,Unf,0,796,796,GasA,5,Y,SBrkr,796,816,0,1612,0,0,2,1,3,1,4,6,8,0,,Attchd,2008.0,Fin,3,666,TA,TA,3,0,64,0,0,0,0,,,,0,10,2008,New,17.728836468380393,217226.0
777,1882,534275170,20,RL,,12772,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,3,TA,2,BLQ,498,Unf,0,460,958,GasA,3,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,3,5,8,0,,Attchd,1960.0,RFn,1,301,TA,TA,3,0,0,0,0,0,0,,,Gar2,15500,4,2007,WD ,17.194860681831265,150027.0
778,1510,908275180,50,RL,60.0,8172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,3,TA,1,Unf,0,Unf,0,941,941,GasA,5,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,3,7,8,0,,Detchd,1958.0,Unf,1,548,TA,TA,3,0,0,0,0,156,0,,,,0,5,2008,WD ,16.97165112557385,128522.0
779,2196,909176170,90,RL,60.0,10890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,3,TA,2,Rec,371,Unf,0,925,1296,Grav,2,N,FuseA,1296,1296,0,2592,2,0,2,0,6,2,3,12,6,0,,,,,0,0,,,3,0,742,240,0,0,0,,,Shed,1512,1,2007,WD ,17.03498833896784,134290.0
780,1845,533221030,160,FV,,2117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,4,TA,1,GLQ,420,Unf,0,336,756,GasA,5,Y,SBrkr,756,756,0,1512,0,0,2,1,2,1,4,4,8,1,TA,Detchd,2000.0,Unf,2,440,TA,TA,3,0,32,0,0,0,0,,,,0,6,2007,WD ,17.326528841063034,164363.0
